Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Overall,70,80,ReRZV_1d,2024,1,dC_GP_PHN,-3.995501392592525,-4.006303785625365,-4.53966268333967,-3.4028967273784385
Overall,70,80,ReRZV_1d,2024,1,dC_GP,-13.838710589289313,-13.892923334555132,-15.074901194575423,-12.28818497075355
Overall,70,80,ReRZV_1d,2024,1,dC_Med,-32.60365327710682,-32.54620110817666,-37.19900410364609,-28.036472127893454
Overall,70,80,ReRZV_1d,2024,1,dC_VacZVL,110,110,110,110
Overall,70,80,ReRZV_1d,2024,1,dC_VacRZV,68.66182112291749,68.66182270066724,68.66167936882835,68.66194765484585
Overall,70,80,ReRZV_1d,2024,1,dC_Vac,178.66182112291747,178.66182270066724,178.66167936882837,178.66194765484585
Overall,70,80,ReRZV_1d,2024,1,dC_All,146.05816784581066,146.1155622947036,141.46286675929204,150.62516495900715
Overall,70,80,ReRZV_1d,2024,1,dC_Hosp_d,-14.96957888502,-14.908108082313008,-18.09900629039574,-12.160232010142662
Overall,70,80,ReRZV_1d,2024,1,dC_GP_NonPHN_d,-8.428502326420894,-8.458465045073277,-9.116933747963625,-7.6087656168138045
Overall,70,80,ReRZV_1d,2024,1,dC_GP_PHN_d,-3.379561719855209,-3.386946641689417,-3.840945435435712,-2.8963307825709075
Overall,70,80,ReRZV_1d,2024,1,dC_GP_d,-11.808064046276101,-11.853957686190085,-12.81373176415037,-10.545632661544614
Overall,70,80,ReRZV_1d,2024,1,dC_Med_d,-26.777642931296104,-26.72253059010974,-30.44514601380907,-23.12583359961792
Overall,70,80,ReRZV_1d,2024,1,dC_VacZVL_d,110,110,110,110
Overall,70,80,ReRZV_1d,2024,1,dC_VacRZV_d,59.16364133198811,59.163642691483375,59.16351918713454,59.163750360404535
Overall,70,80,ReRZV_1d,2024,1,dC_Vac_d,169.16364133198812,169.16364269148337,169.16351918713457,169.16375036040455
Overall,70,80,ReRZV_1d,2024,1,dC_All_d,142.38599840069202,142.44114007603537,138.7184419544231,146.03787377253332
Overall,70,80,ReRZV_1d,2024,1,dN_VacZVL,1,1,1,1
Overall,70,80,ReRZV_1d,2024,1,dN_VacRZV,0.8077861308578528,0.8077861494196146,0.8077844631626865,0.8077876194687745
Overall,70,80,ReRZV_1d,2024,1,dN_VacZVL_d,1,1,1,1
Overall,70,80,ReRZV_1d,2024,1,dN_VacRZV_d,0.6960428391998601,0.696042855193922,0.6960414022015828,0.6960441218871122
Overall,70,80,ReRZV_1d,2024,1,ICER,12973.895228383719,12868.172938741991,11036.961582985969,15463.245629514238
Overall,70,80,ReRZV_1d,2024,1,Price0,85,85,84.99999999999999,85.00000000000001
Overall,70,80,ReRZV_1d,2024,1,Thres20,355.87293713746016,356.23869474376215,304.2891823331269,406.95579647620696
Overall,70,80,ReRZV_1d,2024,1,Thres30,514.5737773632111,515.2379676257146,439.8614872288194,589.6782409880847
Overall,70,80,ReRZV_1d,2024,1,Thres20_50,NA,356.23869474376215,NA,NA
Overall,70,80,ReRZV_1d,2024,1,Thres30_90,NA,467.46608203661646,NA,NA
Overall,70,80,ReRZV_1d,2024,1,Thres,NA,356.23869474376215,NA,NA
Overall,70,80,ReRZV_2d,2024,1,N0,1,1,1,1
Overall,70,80,ReRZV_2d,2024,1,dYear_Life,5.887941622126665e-4,5.87698556920202e-4,4.973765824700215e-4,6.839255908897002e-4
Overall,70,80,ReRZV_2d,2024,1,dYear_Immunised,10.079792834649599,10.100980585163141,9.249576867016234,10.746288148883217
Overall,70,80,ReRZV_2d,2024,1,dRisk_HZ,-0.09073222611098225,-0.0909683783499183,-0.09729000179396219,-0.08301741669560275
Overall,70,80,ReRZV_2d,2024,1,dRisk_Hosp,-0.004479762406209649,-0.004465776113526426,-0.005342969529445631,-0.0037076378132532475
Overall,70,80,ReRZV_2d,2024,1,dRisk_PHN,-0.007542166487467314,-0.007552453093670366,-0.008354908519028578,-0.006705575859634924
Overall,70,80,ReRZV_2d,2024,1,dRisk_Death,-9.698161120111626e-5,-9.670322174982941e-5,-1.1575132254564033e-4,-7.958775296659436e-5
Overall,70,80,ReRZV_2d,2024,1,dQ_Life,4.0298182435098175e-4,4.023084123447873e-4,3.4178601553964684e-4,4.6720645640565547e-4
Overall,70,80,ReRZV_2d,2024,1,dQ_HZ,0.013034356823878067,0.013031641681928476,0.011216437147280678,0.015016875788429192
Overall,70,80,ReRZV_2d,2024,1,dQ_HZ_Norm,0.004147029792090785,0.0041436903793945715,0.0035598023595397646,0.00479952459325944
Overall,70,80,ReRZV_2d,2024,1,dQ_All,0.01343050345348501,0.01342162403889624,0.011593391730070568,0.015427667891164143
Overall,70,80,ReRZV_2d,2024,1,dQ_HZ_d,0.011015062565582972,0.011015414024363727,0.009517873044604318,0.012639546445181709
Overall,70,80,ReRZV_2d,2024,1,dQ_HZ_Norm_d,0.0035428498276114492,0.003540307134040816,0.003053336898500588,0.004087203721542666
Overall,70,80,ReRZV_2d,2024,1,dQ_Life_d,3.0058141585865086e-4,3.0016385684028535e-4,2.560635047847537e-4,3.4752656699628127e-4
Overall,70,80,ReRZV_2d,2024,1,dQ_All_d,0.011315643981441604,0.011312594394357944,0.00979251200376532,0.01296919898408233
Overall,70,80,ReRZV_2d,2024,1,dC_Hosp,-19.399973667625353,-19.342194128211094,-23.342605483098527,-15.81007396701623
Overall,70,80,ReRZV_2d,2024,1,dC_GP_NonPHN,-10.07947529828589,-10.10131230150304,-10.802217357991358,-9.24855734876838
Overall,70,80,ReRZV_2d,2024,1,dC_GP_PHN,-4.100881482616219,-4.108649483108586,-4.60946330388298,-3.5690731014352814
Overall,70,80,ReRZV_2d,2024,1,dC_GP,-14.18035678090211,-14.210813482133036,-15.253701525394543,-12.887200893762369
Overall,70,80,ReRZV_2d,2024,1,dC_Med,-33.58033044852746,-33.5477071846088,-38.01007719549395,-29.319441545856513
Overall,70,80,ReRZV_2d,2024,1,dC_VacZVL,110,110,110,110
Overall,70,80,ReRZV_2d,2024,1,dC_VacRZV,137.32364224583498,137.3236454013345,137.3233587376567,137.3238953096917
Overall,70,80,ReRZV_2d,2024,1,dC_Vac,247.32364224583498,247.3236454013345,247.32335873765672,247.3238953096917
