Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_HZ_Norm_d,2.841022795305849e-4,2.806331690471307e-4,1.716685459667227e-4,4.204450755035698e-4
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_Life_d,1.223183069378852e-5,1.1999000208337697e-5,7.419243095074959e-6,1.8032821693819953e-5
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_All_d,0.0011090357259009374,0.0010902298724971564,6.594242929920964e-4,0.0016469686420041126
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Hosp,-3.728460484338889,-3.6000794962005376,-6.202601082700424,-1.9668119359193712
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP_NonPHN,-0.6628056046086054,-0.654431932137768,-0.9415647703093785,-0.4093336869219413
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP_PHN,-0.24805096462474283,-0.2400839684077579,-0.4188035233002337,-0.12398097216623775
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP,-0.9108565692333482,-0.9021829427459007,-1.304266366757534,-0.5586893727028375
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Med,-4.6393170535722374,-4.519849371361907,-7.392472355826973,-2.5951594623745593
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_VacZVL,0,0,0,0
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_VacRZV,85,85,85,85
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Vac,85,85,85,85
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_All,80.36068294642776,80.4801506286381,77.60752764417303,82.40484053762545
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Hosp_d,-3.705814842793697,-3.577271914070592,-6.159776016426265,-1.9554884189838642
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP_NonPHN_d,-0.6588518395182493,-0.6505027021115336,-0.936344375606028,-0.40679084851297126
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP_PHN_d,-0.24657715630678534,-0.2385696996009235,-0.4160203010965183,-0.12322964651850495
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_GP_d,-0.9054289958250347,-0.8969400783874744,-1.2970616258717815,-0.5553416236721714
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Med_d,-4.611243838618732,-4.494532107722985,-7.3538029374790215,-2.5772048449109106
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_VacZVL_d,0,0,0,0
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_VacRZV_d,85,85,85,85
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_Vac_d,85,85,85,85
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dC_All_d,80.38875616138127,80.50546789227701,77.64619706252098,82.42279515508909
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dN_VacZVL,0,0,0,0
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dN_VacRZV,1,1,1,1
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dN_VacZVL_d,0,0,0,0
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dN_VacRZV_d,1,1,1,1
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,ICER,76819.4256790525,73568.84631546513,47596.881943913504,124348.96073937764
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Price0,85,85,85,85
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Thres20,26.79195835663748,26.434462750438392,16.173395877365813,39.39982600304012
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Thres30,37.88231561564685,37.420357773169734,22.81376993096629,56.003256734640054
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Thres20_50,NA,26.434462750438392,NA,NA
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Thres30_90,NA,27.136864780897795,NA,NA
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,Thres,NA,26.434462750438392,NA,NA
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,N0,0.0808319096706099,0.0808319096706099,0.0808319096706099,0.0808319096706099
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,dYear_Life,3.262403280184782e-5,3.2393012659804784e-5,2.2504894537072935e-5,4.3719485005464324e-5
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,dYear_Immunised,1.1261840839551565,1.1337062215790592,0.8215413798061345,1.3974060451527026
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,dRisk_HZ,-0.16334358214984734,-0.16379261704881598,-0.2044562830371097,-0.1184971562091985
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,dRisk_Hosp,-0.018875922157510334,-0.018499334951875644,-0.028262007093670122,-0.011554773277299143
Second_98,75,98,ReRZV_2d,2024,0.0808319096706099,dRisk_PHN,-0.01245666037507278,-0.01214216657005843,-0.019599968803384993,-0.006925171395892527
